org.openscience.jmol.render.Shape,1,5.0
org.openscience.jmol.app.Jmol.AppCloser,1,5.0
org.openscience.jmol.app.PreferencesDialog.ChangeListener_7,1,7.0
org.openscience.jmol.Distributor,11,95.0
org.openscience.jmol.Convertor,4,60.0
org.openscience.jmol.applet.AppletCanvas,3,58.0
org.openscience.jmol.render.AtomShape,9,195.0
org.openscience.jmol.render.Angle,3,81.0
org.openscience.jmol.CrystalFrame,2,55.0
org.openscience.jmol.render.LineShape,1,28.0
org.openscience.jmol.render.Axes.AxisShape,1,28.0
org.openscience.jmol.render.BondRenderer,22,650.0
org.openscience.jmol.io.CMLReader,2,60.0
org.openscience.jmol.io.PDBReader,2,74.0
org.openscience.jmol.util.FormatedText,2,75.0
org.openscience.jmol.io.ABINITReader,2,76.0
org.openscience.jmol.Atom,5,207.0
org.openscience.jmol.io.Aces2Reader,3,144.0
org.openscience.jmol.MouseManager.MyMouseListener,1,48.0
org.openscience.jmol.script.Eval,28,1392.0
org.openscience.jmol.app.DisplayPanel,4,255.0
org.openscience.jmol.AtomTypeList,3,198.0
org.openscience.jmol.ModelManager,2,136.0
org.openscience.jmol.app.Jmol,8,639.0
org.openscience.jmol.io.GamessReader,2,175.0
org.openscience.jmol.script.Token,1,647.0
org.openscience.jmol.app.DisplayPanel.LeftAction,0,9.0
org.openscience.jmol.app.MeasurementList.CAngleAction,0,9.0
org.openscience.jmol.LoopedStreams,0,21.0
com.obrador.JpegInfo,0,125.0
org.openscience.jmol.app.DisplayPanel.TopAction,0,9.0
org.openscience.jmol.app.DisplayPanel.aNoneAction,0,9.0
org.openscience.jmol.io.Mopac7Reader,0,149.0
org.openscience.jmol.SharcShielding,0,98.0
org.openscience.jmol.applet.NonJavaSort.Comparator,0,3.0
org.openscience.jmol.app.Splash,0,52.0
org.openscience.jmol.SharcReaderTest,0,46.0
org.openscience.jmol.app.MeasurementList.MeasurementListWindowListener,0,5.0
org.openscience.jmol.app.Jmol.WhatsNewAction,0,9.0
org.openscience.jmol.app.TransformDialog.ActionListener,0,3.0
org.openscience.jmol.util.FieldReader,0,65.0
org.openscience.jmol.app.WhatsNewDialog,0,71.0
org.openscience.jmol.app.Jmol.AboutAction,0,9.0
org.openscience.jmol.app.ConsoleDocument,0,121.0
org.openscience.jmol.UnitCellBox,0,299.0
org.openscience.jmol.app.GuiMap.KeyJCheckBox,0,13.0
org.openscience.jmol.EnergyBand,0,72.0
org.openscience.jmol.app.StatusBar,0,27.0
org.openscience.jmol.app.TransformDialog,0,147.0
com.obrador.Jpeg,0,77.0
org.openscience.jmol.app.GuiMap.KeyJMenuItem,0,12.0
org.openscience.jmol.app.DisplayPanel.bNoneAction,0,9.0
org.openscience.jmol.AtomSet,0,38.0
