org.apache.lucene.index.FormatPostingsTermsWriter,0,30.0,0.00791662089701
org.apache.lucene.index.FormatPostingsFieldsWriter,0,35.0,0.00648643432878
org.apache.lucene.search.HitCollector,0,0.0,0.00459194328603
org.apache.lucene.analysis.ar.ArabicStemmer,0,53.0,0.00454023584598
org.apache.lucene.search.RangeTermEnum,1,75.0,0.0027694406786
org.apache.lucene.queryParser.Token,0,13.0,0.0026620714646
org.apache.lucene.search.DocIdSetIterator,0,0.0,0.00236904495321
org.apache.lucene.store.FSDirectory,5,6.0,0.00163115258603
org.apache.lucene.analysis.ar.ArabicAnalyzer,0,11.0,0.00153859895938
org.apache.lucene.search.PrefixTermEnum,0,18.0,0.00138888888889
org.apache.lucene.analysis.ar.ArabicStemFilter,0,20.0,0.000883854845719
org.apache.lucene.search.Searcher,0,16.0,0.000688948826255
org.apache.lucene.search.Similarity,1,22.0,0.000576653579657
org.apache.lucene.search.Query,0,84.0,0.000527757990819
org.apache.lucene.analysis.SimpleAnalyzer,0,12.0,0.000393039190719
org.apache.lucene.index.Term,0,37.0,0.000261283275448
org.apache.lucene.document.Document,0,138.0,0.000179444133783
org.apache.lucene.search.Filter,0,6.0,0.000146777542964
org.apache.lucene.util.PriorityQueue,0,90.0,0.000115966147395
org.apache.lucene.index.MergeScheduler,0,0.0,9.72474560545e-05
org.apache.lucene.store.RAMDirectory,3,114.0,7.63680799477e-05
org.apache.lucene.index.InvertedDocConsumerPerThread,0,0.0,7.07420912211e-05
org.apache.lucene.index.FieldInfo,1,38.0,6.78116512613e-05
org.apache.lucene.search.Sort,1,20.0,6.17079870491e-05
org.apache.lucene.analysis.standard.StandardAnalyzer,0,48.0,5.32078244951e-05
org.apache.lucene.index.TermsHashConsumerPerThread,0,0.0,5.14845228017e-05
org.apache.lucene.store.IndexInput,0,89.0,4.08339568245e-05
org.apache.lucene.analysis.ngram.EdgeNGramTokenizer,0,34.0,3.87930105576e-05
org.apache.lucene.index.IndexWriter,9,2630.0,3.77939815265e-05
org.apache.lucene.index.Payload,0,76.0,2.98520959528e-05
org.apache.lucene.search.BooleanQuery,0,149.0,2.92935955307e-05
org.apache.lucene.analysis.PorterStemFilter,0,14.0,2.80024547024e-05
org.tartarus.snowball.SnowballProgram,0,306.0,2.68824207651e-05
org.apache.lucene.benchmark.byTask.feeds.BasicDocMaker,0,177.0,2.51633221784e-05
org.apache.lucene.util.SortedVIntList,0,62.0,2.49430871678e-05
org.apache.lucene.index.CompoundFileReader,0,97.0,2.13192125089e-05
org.apache.lucene.index.IndexFileNames,0,20.0,1.9705619044e-05
org.apache.lucene.search.PrefixQuery,0,25.0,1.95079984532e-05
org.apache.lucene.search.Hits,0,141.0,1.70002686655e-05
org.apache.lucene.index.TermInfosReader,1,154.0,1.62808484871e-05
org.apache.lucene.util.cache.Cache,0,6.0,1.58497604474e-05
org.apache.lucene.index.memory.MemoryIndex,1,226.0,1.45496989623e-05
org.apache.lucene.util.cache.SimpleMapCache,0,21.0,1.28491744584e-05
org.apache.lucene.store.instantiated.InstantiatedDocument,0,21.0,1.25366888544e-05
org.apache.lucene.analysis.de.GermanStemFilter,0,29.0,1.24360790398e-05
org.apache.lucene.benchmark.standard.StandardBenchmarker,0,319.0,1.19284474108e-05
org.apache.lucene.store.RAMOutputStream,0,98.0,1.16992378681e-05
org.apache.lucene.search.TimeLimitedCollector,1,30.0,1.14818433828e-05
org.apache.lucene.queryParser.QueryParser,1,1009.0,1.13082194906e-05
org.apache.lucene.analysis.payloads.NumericPayloadTokenFilter,0,14.0,1.11354599955e-05
org.apache.lucene.store.RAMFile,0,41.0,1.08353009474e-05
org.apache.lucene.analysis.ngram.EdgeNGramTokenFilter,1,45.0,1.03213681662e-05
org.apache.lucene.search.DisjunctionMaxQuery,0,81.0,9.79384369806e-06
org.apache.lucene.analysis.compound.hyphenation.HyphenationTree,0,270.0,9.55132704774e-06
org.apache.lucene.search.TermsFilter,0,63.0,9.52869611481e-06
org.apache.lucene.search.highlight.SpanScorer,0,77.0,9.49567106784e-06
org.apache.lucene.index.DocInverterPerThread,0,26.0,9.33785412685e-06
org.apache.lucene.index.FieldsReader,1,332.0,8.51955305583e-06
org.apache.lucene.xmlparser.builders.SpanBuilderBase,0,3.0,8.0828863715e-06
org.apache.lucene.ant.IndexTask,0,199.0,7.76534362994e-06
org.apache.lucene.index.TermVectorOffsetInfo,1,33.0,7.70726380124e-06
org.apache.lucene.xmlparser.ParserException,0,3.0,7.65486446677e-06
org.apache.lucene.swing.models.TableSearcher,0,165.0,7.42093424474e-06
org.apache.lucene.index.FieldSortedTermVectorMapper,0,19.0,7.32881989369e-06
org.apache.lucene.benchmark.byTask.Benchmark,0,70.0,7.17564008115e-06
org.apache.lucene.search.function.ValueSourceQuery,1,26.0,7.14113903086e-06
org.apache.lucene.document.FieldSelectorResult,0,16.0,6.87892616058e-06
org.apache.lucene.index.TermsHash,0,166.0,6.02569183111e-06
org.apache.lucene.index.TermsHashPerField,0,388.0,5.70974389955e-06
org.apache.lucene.benchmark.byTask.feeds.EnwikiDocMaker,0,16.0,5.37355541418e-06
