com.gargoylesoftware.htmlunit.javascript.SimpleScriptableProxy,41,202.0
com.gargoylesoftware.htmlunit.javascript.host.html.HTMLFormElement.PostponedAction,1,5.0
com.gargoylesoftware.htmlunit.javascript.host.html.HTMLElement.DownloadBehaviorJob.ContextAction,1,5.0
org.mozilla.javascript.Delegator,18,95.0
com.gargoylesoftware.htmlunit.javascript.host.WindowProxy,2,11.0
com.gargoylesoftware.htmlunit.DefaultCssErrorHandler,3,20.0
com.gargoylesoftware.htmlunit.IncorrectnessListenerImpl,1,7.0
com.gargoylesoftware.htmlunit.TopLevelWindowTest.WebWindowListener,1,8.0
com.gargoylesoftware.htmlunit.ThreadedRefreshHandler.Thread,1,11.0
com.gargoylesoftware.htmlunit.javascript.host.css.CSSImportRule,3,34.0
org.mozilla.javascript.tests.Evaluator,1,22.0
com.gargoylesoftware.htmlunit.javascript.host.css.CSSRule,2,56.0
com.gargoylesoftware.htmlunit.html.HtmlBreakTest,1,28.0
com.gargoylesoftware.htmlunit.html.HtmlLinkTest,1,31.0
com.gargoylesoftware.htmlunit.javascript.host.css.CSSRuleList,2,64.0
com.gargoylesoftware.htmlunit.javascript.host.css.CSSStyleRule,1,36.0
com.gargoylesoftware.htmlunit.WebResponseImpl,3,113.0
com.gargoylesoftware.htmlunit.html.HtmlIsIndexTest,1,40.0
com.gargoylesoftware.htmlunit.javascript.host.StyleSheetList,1,42.0
com.gargoylesoftware.htmlunit.javascript.host.css.SelectorSpecificity,2,100.0
com.gargoylesoftware.htmlunit.html.HtmlImageInput,1,56.0
com.gargoylesoftware.htmlunit.html.HtmlTextAreaTest,3,169.0
com.gargoylesoftware.htmlunit.javascript.host.Location,3,181.0
com.gargoylesoftware.htmlunit.javascript.host.xml.XMLHttpRequest,5,308.0
com.gargoylesoftware.htmlunit.util.StringUtils,1,63.0
org.mozilla.javascript.tests.Bug448816Test,1,64.0
com.gargoylesoftware.htmlunit.WebResponseData,1,66.0
com.gargoylesoftware.htmlunit.html.HtmlOptionGroupTest,1,67.0
com.gargoylesoftware.htmlunit.javascript.JavaScriptEngine,4,283.0
com.gargoylesoftware.htmlunit.WebDriverTestCase,3,234.0
