org.jikesrvm.tools.bootImageWriter.BootImageWriter.Key,2,8.0
org.jikesrvm.compilers.opt.driver.OptimizationPlanner.IRPrinter_1,1,4.0
java.lang.reflect.VMField,20,101.0
org.jikesrvm.compilers.opt.dfsolver.DF_System.Comparator,1,6.0
org.jikesrvm.compilers.opt.controlflow.DominatorCell,2,24.0
org.jikesrvm.compilers.opt.instrsched.PrePassScheduler,1,15.0
org.jikesrvm.compilers.baseline.ppc.Barriers,5,86.0
org.jikesrvm.compilers.opt.regalloc.GenericStackManager.ScratchRegister,1,18.0
org.mmtk.harness.Main,1,19.0
org.jikesrvm.compilers.opt.driver.IRPrinter,1,20.0
org.mmtk.harness.Harness,1,21.0
org.jikesrvm.compilers.baseline.ia32.Barriers,4,89.0
org.jikesrvm.compilers.opt.depgraph.DepGraphStats,3,71.0
org.jikesrvm.compilers.opt.controlflow.PostDominatorsPhase,1,28.0
org.jikesrvm.compilers.opt.controlflow.DominatorsPhase,1,32.0
org.jikesrvm.compilers.opt.depgraph.DepGraphNode,1,32.0
org.jikesrvm.tools.bootImageWriter.BootImage,7,229.0
org.jikesrvm.compilers.opt.ir.RegSpillListElement,1,43.0
org.jikesrvm.classloader.ApplicationClassLoader,1,51.0
org.jikesrvm.ia32.ProcessorLocalState,1,52.0
org.jikesrvm.compilers.opt.regalloc.LinearScan.IntervalAnalysis,2,106.0
org.jikesrvm.jni.ia32.JNIHelpers,3,162.0
org.jikesrvm.osr.ppc.CodeInstaller,1,62.0
org.jikesrvm.runtime.Reflection,2,130.0
org.jikesrvm.compilers.opt.regalloc.ia32.MIRSplitRanges,1,81.0
org.jikesrvm.compilers.baseline.ppc.BaselineCompilerImpl,43,3567.0
org.jikesrvm.compilers.opt.controlflow.DominatorSystem,1,84.0
org.jikesrvm.compilers.opt.liveness.LiveAnalysis,6,515.0
org.jikesrvm.compilers.opt.dfsolver.DF_Equation,1,88.0
org.jikesrvm.compilers.opt.ssa.SSAOptions,1,110.0
org.mmtk.harness.Mutator,2,246.0
org.jikesrvm.compilers.opt.controlflow.DominatorTree,1,125.0
org.jikesrvm.adaptive.controller.Controller,1,128.0
org.jikesrvm.compilers.opt.mir2mc.ia32.AssemblerBase,4,549.0
org.jikesrvm.runtime.Statics,2,312.0
org.jikesrvm.jni.ia32.JNICompiler,2,364.0
org.jikesrvm.compilers.opt.ir.operand.ppc.PowerPCTrapOperand,1,186.0
org.jikesrvm.compilers.opt.regalloc.ia32.RegisterRestrictions,1,268.0
org.jikesrvm.compilers.opt.Simple,1,320.0
org.jikesrvm.compilers.opt.mir2mc.ia32.FinalMIRExpansion,1,360.0
org.jikesrvm.compilers.opt.bc2ir.GenerationContext,1,409.0
org.jikesrvm.adaptive.recompilation.instrumentation.InstrumentationSamplingFramework,1,425.0
org.jikesrvm.compilers.opt.lir2mir.ppc.NormalizeConstants,1,511.0
org.jikesrvm.compilers.opt.controlflow.LoopUnrolling,1,660.0
java.lang.Class,1,769.0
org.jikesrvm.compilers.opt.bc2ir.GenerateMagic,1,866.0
org.jikesrvm.compilers.baseline.BuildReferenceMaps,2,1922.0
org.jikesrvm.compilers.opt.regalloc.ia32.PhysicalRegisterConstants,0,26.0
org.jikesrvm.ppc.LazyCompilationTrampoline,0,10.0
org.jikesrvm.compilers.opt.ir.GenericRegisterPool,0,24.0
org.jikesrvm.util.BitVector,0,159.0
org.jikesrvm.adaptive.controller.RecompileOptChoice,0,37.0
org.jikesrvm.opt.OPT_LICM,0,792.0
org.jikesrvm.adaptive.runtimeMeasurements.instrumentation.VM_ManagedCounterData,0,117.0
org.mmtk.utility.options.VerboseTiming,0,7.0
